,away_team_id,floodlit_name,home_team_id,team1_abbreviation,team2_abbreviation,batting_position,innings_number,runs,fours,sixes,description,age,name,position,ground_name,avgtemp_c,maxwind_kph,Total_Fifties,condition,Total_Hundreds,Avg_Balls_Faced,Avg_Strike_Rate,Total_Fours_mean,Total_Sixes_mean,Total_runs
4717,5143.0,day/night match,4341.0,KKR,SRH,0.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Eden Gardens, Kolkata",28.8,13.0,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4718,4344.0,night match,5143.0,SRH,DC,0.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",33.5,16.3,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4719,4344.0,night match,5143.0,SRH,DC,0.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",33.5,16.3,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4720,4344.0,night match,5143.0,SRH,DC,10.0,2,1.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",33.5,16.3,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4721,4344.0,night match,5143.0,SRH,DC,10.0,2,1.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",33.5,16.3,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4722,5143.0,night match,4342.0,PBKS,SRH,11.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",25.8,13.3,0.0,Moderate rain at times,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4723,5143.0,night match,4342.0,PBKS,SRH,11.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",25.8,13.3,0.0,Moderate rain at times,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4724,5143.0,night match,4342.0,PBKS,SRH,0.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",25.8,13.3,0.0,Moderate rain at times,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4725,5143.0,night match,4342.0,PBKS,SRH,0.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",25.8,13.3,0.0,Moderate rain at times,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4726,4341.0,day/night match,5143.0,SRH,KKR,0.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",32.2,21.6,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4727,4341.0,day/night match,5143.0,SRH,KKR,0.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",32.2,21.6,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4728,4341.0,day/night match,5143.0,SRH,KKR,11.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",32.2,21.6,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4729,4341.0,day/night match,5143.0,SRH,KKR,11.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",32.2,21.6,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4730,4343.0,night match,5143.0,SRH,CSK,0.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",32.4,22.0,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4731,4343.0,night match,5143.0,SRH,CSK,0.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",32.4,22.0,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4732,4343.0,night match,5143.0,SRH,CSK,9.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",32.4,22.0,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4733,4343.0,night match,5143.0,SRH,CSK,9.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",32.4,22.0,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4734,4342.0,night match,5143.0,SRH,PBKS,11.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",35.5,20.2,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4735,4342.0,night match,5143.0,SRH,PBKS,11.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",35.5,20.2,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4736,4342.0,night match,5143.0,SRH,PBKS,0.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",35.5,20.2,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4737,4342.0,night match,5143.0,SRH,PBKS,0.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",35.5,20.2,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4738,4342.0,night match,5143.0,SRH,PBKS,11.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",33.0,13.7,0.0,Heavy rain at times,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4739,4342.0,night match,5143.0,SRH,PBKS,11.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",33.0,13.7,0.0,Heavy rain at times,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4740,4342.0,night match,5143.0,SRH,PBKS,0.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",33.0,13.7,0.0,Heavy rain at times,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4741,4342.0,night match,5143.0,SRH,PBKS,0.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",33.0,13.7,0.0,Heavy rain at times,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4742,5143.0,night match,4346.0,MI,SRH,11.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Wankhede Stadium, Mumbai",31.5,17.8,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4743,5143.0,night match,4346.0,MI,SRH,11.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Wankhede Stadium, Mumbai",31.5,17.8,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4744,5143.0,night match,4346.0,MI,SRH,0.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Wankhede Stadium, Mumbai",31.5,17.8,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4745,5143.0,night match,4346.0,MI,SRH,0.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Wankhede Stadium, Mumbai",31.5,17.8,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4746,4340.0,night match,5143.0,SRH,RCB,11.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",34.5,14.0,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4747,4340.0,night match,5143.0,SRH,RCB,11.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",34.5,14.0,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4748,4340.0,night match,5143.0,SRH,RCB,0.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",34.5,14.0,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4749,4340.0,night match,5143.0,SRH,RCB,0.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",34.5,14.0,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4750,5143.0,night match,4344.0,DC,SRH,0.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Feroz Shah Kotla, Delhi",34.2,13.3,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4751,5143.0,night match,4344.0,DC,SRH,0.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Feroz Shah Kotla, Delhi",34.2,13.3,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4752,5143.0,night match,4344.0,DC,SRH,11.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Feroz Shah Kotla, Delhi",34.2,13.3,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4753,5143.0,night match,4344.0,DC,SRH,11.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Feroz Shah Kotla, Delhi",34.2,13.3,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4754,5143.0,day/night match,4343.0,CSK,SRH,11.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Maharashtra Cricket Association Stadium, Pune",30.0,20.9,0.0,Patchy rain possible,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4755,5143.0,day/night match,4343.0,CSK,SRH,11.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Maharashtra Cricket Association Stadium, Pune",30.0,20.9,0.0,Patchy rain possible,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4756,5143.0,day/night match,4343.0,CSK,SRH,0.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Maharashtra Cricket Association Stadium, Pune",30.0,20.9,0.0,Patchy rain possible,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4757,5143.0,day/night match,4343.0,CSK,SRH,0.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Maharashtra Cricket Association Stadium, Pune",30.0,20.9,0.0,Patchy rain possible,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4758,5143.0,night match,4340.0,RCB,SRH,0.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"M Chinnaswamy Stadium, Bengaluru",27.3,13.3,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4759,5143.0,night match,4340.0,RCB,SRH,0.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"M Chinnaswamy Stadium, Bengaluru",27.3,13.3,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4760,5143.0,night match,4340.0,RCB,SRH,10.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"M Chinnaswamy Stadium, Bengaluru",27.3,13.3,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4761,5143.0,night match,4340.0,RCB,SRH,10.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"M Chinnaswamy Stadium, Bengaluru",27.3,13.3,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4762,5143.0,night match,4343.0,CSK,SRH,11.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Wankhede Stadium, Mumbai",31.2,19.4,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4763,5143.0,night match,4343.0,CSK,SRH,11.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Wankhede Stadium, Mumbai",31.2,19.4,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4764,5143.0,night match,4343.0,CSK,SRH,0.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Wankhede Stadium, Mumbai",31.2,19.4,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4765,5143.0,night match,4343.0,CSK,SRH,0.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Wankhede Stadium, Mumbai",31.2,19.4,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4766,5143.0,day/night match,4345.0,RR,SRH,0.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Arun Jaitley Stadium, Delhi",33.5,15.1,0.0,Moderate rain at times,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4767,5143.0,day/night match,4345.0,RR,SRH,0.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Arun Jaitley Stadium, Delhi",33.5,15.1,0.0,Moderate rain at times,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4768,5143.0,day/night match,4345.0,RR,SRH,10.0,2,8.0,1.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Arun Jaitley Stadium, Delhi",33.5,15.1,0.0,Moderate rain at times,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4769,5143.0,day/night match,4345.0,RR,SRH,10.0,2,8.0,1.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Arun Jaitley Stadium, Delhi",33.5,15.1,0.0,Moderate rain at times,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4770,6903.0,night match,4342.0,PBKS,LSG,0.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Maharashtra Cricket Association Stadium, Pune",31.3,20.7,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4771,6903.0,night match,4342.0,PBKS,LSG,0.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Maharashtra Cricket Association Stadium, Pune",31.3,20.7,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4772,6903.0,night match,4342.0,PBKS,LSG,11.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Maharashtra Cricket Association Stadium, Pune",31.3,20.7,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4773,6903.0,night match,4342.0,PBKS,LSG,11.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Maharashtra Cricket Association Stadium, Pune",31.3,20.7,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4774,5143.0,night match,4344.0,DC,SRH,0.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Feroz Shah Kotla, Delhi",31.6,8.6,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4775,5143.0,night match,4344.0,DC,SRH,0.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Feroz Shah Kotla, Delhi",31.6,8.6,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4776,5143.0,night match,4344.0,DC,SRH,10.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Feroz Shah Kotla, Delhi",31.6,8.6,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4777,5143.0,night match,4344.0,DC,SRH,10.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Feroz Shah Kotla, Delhi",31.6,8.6,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4778,5143.0,night match,4343.0,CSK,SRH,11.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Arun Jaitley Stadium, Delhi",36.0,18.7,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4779,5143.0,night match,4343.0,CSK,SRH,11.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Arun Jaitley Stadium, Delhi",36.0,18.7,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4780,5143.0,night match,4343.0,CSK,SRH,0.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Arun Jaitley Stadium, Delhi",36.0,18.7,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4781,5143.0,night match,4343.0,CSK,SRH,0.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Arun Jaitley Stadium, Delhi",36.0,18.7,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4782,4340.0,night match,4342.0,PBKS,RCB,0.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Dr DY Patil Sports Academy, Mumbai",28.7,19.8,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4783,4340.0,night match,4342.0,PBKS,RCB,0.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Dr DY Patil Sports Academy, Mumbai",28.7,19.8,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4784,4340.0,night match,4342.0,PBKS,RCB,10.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Dr DY Patil Sports Academy, Mumbai",28.7,19.8,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4785,4340.0,night match,4342.0,PBKS,RCB,10.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Dr DY Patil Sports Academy, Mumbai",28.7,19.8,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4786,4343.0,night match,4342.0,PBKS,CSK,11.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Wankhede Stadium, Mumbai",32.0,25.8,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4787,4343.0,night match,4342.0,PBKS,CSK,11.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Wankhede Stadium, Mumbai",32.0,25.8,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4788,4343.0,night match,4342.0,PBKS,CSK,0.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Wankhede Stadium, Mumbai",32.0,25.8,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4789,4343.0,night match,4342.0,PBKS,CSK,0.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Wankhede Stadium, Mumbai",32.0,25.8,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4790,4345.0,day/night match,4342.0,PBKS,RR,11.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Wankhede Stadium, Mumbai",30.5,21.4,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4791,4345.0,day/night match,4342.0,PBKS,RR,11.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Wankhede Stadium, Mumbai",30.5,21.4,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4792,4345.0,day/night match,4342.0,PBKS,RR,0.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Wankhede Stadium, Mumbai",30.5,21.4,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4793,4345.0,day/night match,4342.0,PBKS,RR,0.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Wankhede Stadium, Mumbai",30.5,21.4,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4794,4342.0,night match,6904.0,GT,PBKS,0.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Dr DY Patil Sports Academy, Mumbai",30.8,24.8,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4795,4342.0,night match,6904.0,GT,PBKS,0.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Dr DY Patil Sports Academy, Mumbai",30.8,24.8,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4796,4342.0,night match,6904.0,GT,PBKS,11.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Dr DY Patil Sports Academy, Mumbai",30.8,24.8,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4797,4342.0,night match,6904.0,GT,PBKS,11.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Dr DY Patil Sports Academy, Mumbai",30.8,24.8,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4798,4346.0,night match,5143.0,SRH,MI,0.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",33.299999,15.1,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4799,4346.0,night match,5143.0,SRH,MI,0.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",33.299999,15.1,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4800,4346.0,night match,5143.0,SRH,MI,11.0,2,5.0,1.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",33.299999,15.1,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4801,4346.0,night match,5143.0,SRH,MI,11.0,2,5.0,1.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",33.299999,15.1,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4802,5143.0,night match,4343.0,CSK,SRH,11.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"MA Chidambaram Stadium, Chepauk, Chennai",30.5,23.4,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4803,5143.0,night match,4343.0,CSK,SRH,11.0,1,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"MA Chidambaram Stadium, Chepauk, Chennai",30.5,23.4,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4804,5143.0,night match,4343.0,CSK,SRH,0.0,2,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"MA Chidambaram Stadium, Chepauk, Chennai",30.5,23.4,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4805,5143.0,night match,4343.0,CSK,SRH,0.0,2,0.0,0.0,0.0,Right-hand bat,30.0,Sandeep Sharma,BL,"MA Chidambaram Stadium, Chepauk, Chennai",30.5,23.4,0.0,Partly cloudy,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
4806,4346.0,night match,5143.0,SRH,MI,0.0,1,0.0,0.0,0.0,Right-arm medium,30.0,Sandeep Sharma,BL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",31.3,13.4,0.0,Sunny,0.0,0.41935483870967744,15.591290322580646,0.06451612903225806,0.0,0.45161290322580644
